time,open,high,low,close,Plot,Plot,"BTCUSDTPERP, BINANCE: Open","BTCUSDTPERP, BINANCE: High","BTCUSDTPERP, BINANCE: Low","BTCUSDTPERP, BINANCE: Close",Volume,Volume MA,EMA,EMA,Histogram,MACD,Signal,Hist,MacNorm,Plot,Trigger,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
1639904400,47463.03,47548.11,47014.89,47093.6,47233.66201,47233.66201,47463.03,47548.11,47014.89,47093.6,14369.93,7471.8884,47082.04539,47116.63164,36.25430089,177.2238079,140.969507,-0.087110288,0.885869806,NaN,0.972980093,50.43564438,54.79988387,NaN,NaN
1639908000,47093.6,47224.89,46800,47126.85,47218.40315,47218.40315,47093.6,47224.89,46800,47126.85,10972.358,7623.31855,47083.80243,47117.56058,10.52658478,154.127738,143.6011532,-0.13607058,0.803291655,NaN,0.939362235,51.00884336,54.78090261,NaN,NaN
1639911600,47126.86,47189.73,46949.64,47141.22,47207.37698,47207.37698,47126.86,47189.73,46949.64,47141.22,6650.009,7567.20315,47086.0541,47119.71144,-6.542994687,135.4224099,141.9654046,-0.156970308,0.736823157,NaN,0.893793465,51.27112755,54.68807566,NaN,NaN
1639915200,47141.22,47275,46844.13,47234.99,47211.3217,47211.3217,47141.22,47275,46844.13,47234.99,8377.259,7664.9585,47091.89472,47130.19131,-12.20897097,126.7041908,138.9131618,-0.143390423,0.704139946,NaN,0.847530369,53.03795151,54.91481165,NaN,NaN
1639918800,47235.18,47750,46860,47607.22,47267.8786,47267.8786,47235.18,47750,46860,47607.22,18308.69,8297.84645,47112.10356,47173.55755,7.368123518,148.1233162,140.7551927,-0.051394779,0.76951743,NaN,0.820912209,59.34031023,55.52438926,NaN,NaN
1639922400,47606.89,48461.17,46958.61,47372.69,47282.85166,47282.85166,47606.89,48461.17,46958.61,47372.69,35809.167,9925.93885,47122.32263,47191.6605,3.002022943,144.5077214,141.5056984,-0.042851844,0.753319914,NaN,0.796171758,54.38775912,55.99702974,NaN,NaN
1639926000,47372.69,47452.37,47125,47228.69,47275.11428,47275.11428,47372.69,47452.37,47125,47228.69,6075.187,9795.1086,47126.4939,47195.02682,-10.37175935,128.5409992,138.9127586,-0.067891042,0.697942062,NaN,0.765833104,51.54329721,56.38125928,NaN,NaN
1639929600,47230.34,47473.33,47129.23,47162,47258.9551,47258.9551,47230.34,47473.33,47129.23,47162,7110.963,9921.9969,47127.8863,47192.02438,-23.73292333,109.2466044,132.9795278,-0.096188494,0.633031982,NaN,0.729220476,50.23299657,55.96438375,NaN,NaN
1639933200,47162.01,47234.46,47014,47129.99,47240.53151,47240.53151,47162.01,47234.46,47014,47129.99,6432.641,10031.9167,47127.9688,47186.38489,-34.1184754,90.3314335,124.4499089,-0.118294073,0.569822389,NaN,0.688116462,49.58147642,54.98137451,NaN,NaN
1639936800,47129.98,47176.02,46860,47104.73,47221.13129,47221.13129,47129.98,47176.02,46860,47104.73,6226.077,10059.9819,47127.05747,47178.96172,-41.58601163,72.46739436,114.053406,-0.133050077,0.511784139,NaN,0.644834216,49.04093392,53.81489201,NaN,NaN
1639940400,47104.73,47144.92,46447.05,46656.13,47140.41682,47140.41682,47104.73,47144.92,46447.05,46656.13,11263.954,10409.04805,47108.58973,47131.43156,-73.75491834,21.85975807,95.61467641,-0.228862415,0.348307176,NaN,0.577169591,40.57976233,52.41622742,NaN,NaN
1639944000,46658.72,46874.92,46450,46753.58,47085.15442,47085.15442,46658.72,46874.92,46450,46753.58,6909.539,10508.0034,47094.66778,47097.08142,-84.70408057,-10.26542431,74.43865627,-0.252145297,0.247261252,NaN,0.499406549,42.88506889,51.35408777,NaN,NaN
1639947600,46752.09,46865.49,46620,46714.99,47032.27379,47032.27379,46752.09,46865.49,46620,46714.99,4243.94,10429.6758,47079.77845,47062.34584,-90.26784214,-38.39614641,51.87169573,-0.254653143,0.160521582,NaN,0.415174725,42.18707545,50.20602171,NaN,NaN
1639951200,46714.99,47549.79,46638.02,47282.4,47068.00611,47068.00611,46714.99,47549.79,46638.02,47282.4,11100.784,10632.63975,47087.7244,47082.35076,-53.28523437,-14.73484723,38.55038714,-0.11590733,0.243764579,NaN,0.35967191,54.03363579,49.96899162,NaN,NaN
1639954800,47282.39,47426.06,46560,46668.63,47010.95238,47010.95238,47282.39,47426.06,46560,46668.63,11263.317,10089.34255,47071.28932,47044.73978,-66.83277631,-44.99058324,21.84219306,-0.147665386,0.149292736,NaN,0.296958122,43.62108467,49.48223736,NaN,NaN
1639958400,46668.65,46870.84,46200,46866.62,46990.33346,46990.33346,46668.65,46870.84,46200,46866.62,16466.885,10386.87535,47063.26307,47028.54708,-59.3845004,-52.38843244,6.996067961,-0.113311981,0.13062079,NaN,0.243932771,47.15853298,49.20721519,NaN,NaN
1639962000,46866.61,47203.22,46481,46605.53,46935.36154,46935.36154,46866.61,47203.22,46481,46605.53,13838.507,10637.2378,47045.31276,46990.09098,-68.32896739,-78.41514128,-10.08617389,-0.136646258,0.05093018,NaN,0.187576437,43.30023875,48.63786599,NaN,NaN
1639965600,46605.52,46820,46450,46717.81,46904.28275,46904.28275,46605.52,46820,46450,46717.81,6033.744,10637.9702,47032.46951,46965.33816,-63.09586762,-88.95600841,-25.86014079,-0.115789231,0.02272554,NaN,0.138514771,45.37019679,48.09016922,NaN,NaN
1639969200,46717.81,46830,46480,46676.54,46871.74807,46871.74807,46717.81,46830,46480,46676.54,5713.545,10572.794,47018.51149,46939.08378,-58.90626544,-99.49297259,-40.58670715,-0.101470582,-0.005506096,NaN,0.095964486,44.72389306,47.04613942,NaN,NaN
1639972800,46676.54,47026,46650,46950.75,46883.03406,46883.03406,46676.54,47026,46650,46950.75,6293.047,10672.97715,47015.85418,46940.14435,-35.32287733,-84.74030382,-49.41742649,-0.066915622,-0.001131079,NaN,0.065784543,49.83697999,46.72108377,NaN,NaN
1639976400,46950.76,47027.6,46364.77,46432.8,46818.71491,46818.71491,46950.76,47027.6,46364.77,46432.8,9376.118,10423.28655,46992.98931,46894.02214,-51.29341268,-113.5341923,-62.24077966,-0.181125261,-0.171911439,NaN,0.009213822,41.94455365,46.03545923,NaN,NaN
1639980000,46432.8,46660.49,46250,46545.18,46779.63849,46779.63849,46432.8,46660.49,46250,46545.18,10420.094,10395.67335,46975.42816,46862.30921,-50.87528302,-125.8348834,-74.95960041,-0.26314578,-0.333506802,NaN,-0.070361023,44.01616067,45.59139953,NaN,NaN
1639983600,46545.19,46545.19,46069.65,46421.66,46728.49871,46728.49871,46545.19,46545.19,46069.65,46421.66,11391.364,10632.7411,46953.71176,46822.25019,-55.14560652,-143.8916086,-88.74600204,-0.296788567,-0.461305832,NaN,-0.164517265,42.2323743,45.06646366,NaN,NaN
1639987200,46421.66,46548.04,46127.55,46271.34,46663.19032,46663.19032,46421.66,46548.04,46127.55,46271.34,8812.66,10654.51115,46926.95208,46772.16745,-63.7153296,-168.390164,-104.6748344,-0.35280463,-0.629435923,NaN,-0.276631294,40.1024426,44.42799999,NaN,NaN
1639990800,46271.48,46300.71,45801.19,45837,46545.16313,46545.16313,46271.48,46300.71,45801.19,45837,16086.755,10543.4144,46884.20887,46687.15223,-92.51086676,-220.3134179,-127.8025511,-0.498338553,-0.929864512,NaN,-0.431525959,34.66267879,44.00535117,NaN,NaN
1639994400,45837,46145.96,45736,45879.75,46450.10411,46450.10411,45837,46145.96,45736,45879.75,10082.826,9257.09735,46844.81832,46613.75202,-101.8164225,-255.0730792,-153.2566568,-0.423118618,-1,NaN,-0.576881382,35.58878686,43.48418817,NaN,NaN
1639998000,45879.74,46129.84,45813.59,46074.13,46396.39353,46396.39353,45879.74,46129.84,45813.59,46074.13,8317.294,9369.2027,46814.59525,46564.69548,-88.50949026,-263.8935196,-175.3840293,-0.301117199,-1,NaN,-0.698882801,39.76919926,43.31148273,NaN,NaN
1640001600,46074.13,46078.95,45622,45711.83,46298.59874,46298.59874,46074.13,46078.95,45622,45711.83,12064.004,9616.85475,46771.34955,46487.16225,-97.05134609,-296.6982119,-199.6468658,-0.201843014,-1,NaN,-0.798156986,35.18543744,41.96518284,NaN,NaN
1640005200,45711.83,45978.51,45550,45703.07,46213.5232,46213.5232,45711.83,45978.51,45550,45703.07,12055.762,9898.0108,46729.45624,46415.88114,-96.05652427,-319.7175212,-223.6609969,-0.124668694,-1,NaN,-0.875331306,35.08015471,41.35511642,NaN,NaN
1640008800,45700.93,46300,45530.67,46282.07,46223.3156,46223.3156,45700.93,46300,45530.67,46282.07,28439.953,11008.7046,46711.91168,46403.71649,-51.40804553,-287.9210538,-236.5130083,0.04257345,-0.859668862,NaN,-0.902242312,46.47936131,41.30660416,NaN,NaN
1640012400,46280.82,46285.65,45900,45969,46186.9848,46186.9848,46280.82,46285.65,45900,45969,11605.461,11025.77995,46682.77789,46364.19681,-38.55150141,-284.7023851,-246.1508836,0.072091677,-0.837305462,NaN,-0.909397139,42.16788017,41.2257214,NaN,NaN
1640016000,45969.13,46482,45850.33,46391.53,46216.20554,46216.20554,45969.13,46482,45850.33,46391.53,12667.381,11313.67205,46671.3564,46366.68164,0.736652889,-245.2300675,-245.9667204,0.201575076,-0.67040034,NaN,-0.871975417,49.03868684,41.4877564,NaN,NaN
1640019600,46391.53,46485.49,46063.05,46099.82,46199.57904,46199.57904,46391.53,46485.49,46063.05,46099.82,9325.109,11567.7305,46648.94321,46342.42149,8.949271232,-234.7801314,-243.7294026,0.197145875,-0.623351507,NaN,-0.820497382,45.05858136,41.51166271,NaN,NaN
1640023200,46099.83,46315,46017,46240.74,46205.45918,46205.45918,46099.83,46315,46017,46240.74,7233.17,11374.3498,46632.93524,46333.17772,24.84286534,-212.6758209,-237.5186863,0.219953699,-0.530663196,NaN,-0.750616895,47.28445473,41.32933948,NaN,NaN
1640026800,46242.12,46684.85,46212.89,46559.71,46256.06644,46256.06644,46242.12,46684.85,46212.89,46559.71,12294.7,11425.91895,46630.06366,46353.77157,56.02369092,-167.4890726,-223.5127635,0.305682214,-0.34724087,NaN,-0.652923083,52.02250874,42.04919341,NaN,NaN
1640030400,46559.71,47252.02,46559.71,46991.66,46361.15123,46361.15123,46559.71,47252.02,46559.71,46991.66,14534.608,11329.3051,46644.24391,46411.76142,102.234137,-95.72009235,-197.9542293,0.45154017,-0.060933357,NaN,-0.512473527,57.58250664,43.01821812,NaN,NaN
1640034000,46991.65,47533.42,46921.19,46948.24,46445.02106,46445.02106,46991.65,47533.42,46921.19,46948.24,15615.092,11418.13435,46656.16533,46460.5322,124.8724149,-41.86371074,-166.7361256,0.499531879,0.14853304,NaN,-0.35099884,56.86907189,44.06369652,NaN,NaN
1640037600,46948.24,47090,46712.88,46751.57,46488.81376,46488.81376,46948.24,47090,46712.88,46751.57,7694.978,11501.19605,46659.90669,46486.99018,121.484712,-14.88023557,-136.3649476,0.442741802,0.247485108,NaN,-0.195256695,53.62800275,45.02980796,NaN,NaN
1640041200,46751.57,47085.77,46736.2,46898.14,46547.28894,46547.28894,46751.57,47085.77,46736.2,46898.14,7441.202,11587.5789,46669.24917,46524.36744,123.5899043,18.12243285,-105.4674715,0.412012068,0.369098258,NaN,-0.042913811,55.65631847,46.52935366,NaN,NaN
1640044800,46896.82,47071.22,46750,46788.72,46581.77909,46581.77909,46896.82,47071.22,46750,46788.72,8861.086,11715.98085,46673.9343,46548.39949,112.4092091,35.04403992,-77.36516922,0.33195586,0.425324182,NaN,0.093368322,53.76562653,47.82769935,NaN,NaN
1640048400,46788.72,46998.74,46650,46942.36,46633.29065,46633.29065,46788.72,46998.74,46650,46942.36,8303.213,11662.3356,46684.4608,46584.21408,110.0189588,60.15852934,-49.86042951,0.294451724,0.513723631,NaN,0.219271908,56.02458633,48.98879842,NaN,NaN
1640052000,46942.37,47064.72,46872.01,46943.27,46677.57341,46677.57341,46942.37,47064.72,46872.01,46943.27,5170.226,11399.8422,46694.61018,46616.85553,103.2660627,79.22214892,-24.04391382,0.245742384,0.577324107,NaN,0.331581723,56.03828694,50.47828767,NaN,NaN
1640055600,46943.27,48103.1,46915.67,47927.51,46856.13578,46856.13578,46943.27,48103.1,46915.67,47927.51,22326.23,11946.5855,46742.95919,46736.00594,156.6512018,171.7700885,15.11888664,0.441758693,0.929379661,NaN,0.487620968,67.74374119,52.81140099,NaN,NaN
1640059200,47927.52,48800,47925,48548.24,47097.86496,47097.86496,47927.52,48800,47925,48548.24,28800.799,12945.99245,46813.75452,46900.75449,221.3757604,291.8385871,70.46282674,0.374503385,0.999802838,NaN,0.625299452,72.68368669,54.68313852,NaN,NaN
1640062800,48548.24,48750,48282,48584.19,47310.19711,47310.19711,48548.24,48750,48282,48584.19,14334.699,12858.38965,46883.18336,47053.79408,251.9908255,385.4513586,133.4605331,0.266778779,0.999827304,NaN,0.733048525,72.94214021,56.88129995,NaN,NaN
1640066400,48585.47,48665.98,48329.02,48537.34,47485.50323,47485.50323,48585.47,48665.98,48329.02,48537.34,7319.344,12720.21555,46948.05225,47188.66189,253.7633879,450.6647681,196.9013801,0.182612559,0.999840295,NaN,0.817227737,71.9862559,58.52041203,NaN,NaN
1640070000,48537.33,48669.88,48400.12,48574.38,47641.05706,47641.05706,48537.33,48669.88,48400.12,48574.38,7407.377,12674.7197,47011.82981,47314.63626,242.1403936,499.5768721,257.4364785,0.117357696,0.999848308,NaN,0.882490612,72.29537453,60.46589725,NaN,NaN
1640073600,48574.39,49089.47,48501,48558.44,47772.11176,47772.11176,48574.39,49089.47,48501,48558.44,16768.181,12909.92855,47072.48119,47427.70933,218.7976736,530.9335705,312.1358969,0.068817316,0.999852449,NaN,0.931035133,71.92754105,62.2261177,NaN,NaN
1640077200,48558.44,48689.31,48425.77,48582.12,47887.82723,47887.82723,48558.44,48689.31,48425.77,48582.12,9033.494,12758.81515,47131.68271,47532.65576,191.3626922,551.3392621,359.9765699,0.034291216,0.999854526,NaN,0.96556331,72.15420292,63.66409586,NaN,NaN
1640080800,48582.12,48776,48556.3,48642.06,47995.57476,47995.57476,48582.12,48776,48556.3,48642.06,5427.094,11608.1722,47190.91319,47633.51069,164.6788219,565.8250973,401.1462754,0.01253124,0.999855601,NaN,0.987324361,72.75388668,64.74776586,NaN,NaN
1640084400,48642.07,48885.95,48611.75,48844.63,48116.86837,48116.86837,48642.07,48885.95,48611.75,48844.63,8145.617,11435.18,47255.76483,47743.61244,148.5915232,586.8856794,438.2941562,0.001574875,0.999857792,NaN,0.998282917,74.73422054,66.02384791,NaN,NaN
1640088000,48842.65,49298.78,48600,48720.89,48203.15717,48203.15717,48842.65,49298.78,48600,48720.89,24733.96,12038.50895,47313.22072,47832.45586,118.8262609,586.8269823,468.0007214,-0.013827901,0.982565471,NaN,0.996393372,71.32394944,67.2878441,NaN,NaN
1640091600,48720.89,48940,48570.35,48873.19,48298.87615,48298.87615,48720.89,48940,48570.35,48873.19,11365.264,12140.5167,47374.39599,47927.06805,99.39365917,592.2427954,492.8491362,-0.013511414,0.979121765,NaN,0.992633179,72.95948087,68.52378427,NaN,NaN
1640095200,48874.79,48935.86,48500,48603.6,48342.40813,48342.40813,48874.79,48935.86,48500,48603.6,10565.917,12307.15405,47422.60006,47988.57096,60.30548553,568.2309931,507.9255076,-0.065559866,0.909935433,NaN,0.975495298,65.80486802,69.38373009,NaN,NaN
1640098800,48603.6,48763.84,48295.67,48408.64,48351.86982,48351.86982,48603.6,48763.84,48295.67,48408.64,14601.638,12422.50095,47461.2683,48026.75905,15.57191073,527.390396,511.8184853,-0.134568603,0.804749157,NaN,0.93931776,61.13583773,69.74881948,NaN,NaN
1640102400,48408.64,48734.66,48370,48664.71,48396.56128,48396.56128,48408.64,48734.66,48370,48664.71,9112.762,12151.40865,47508.46209,48084.75459,-1.606894878,509.8098667,511.4167616,-0.142361623,0.755205157,NaN,0.89756678,64.68054615,70.36612371,NaN,NaN
1640106000,48665.09,48880,48552,48636.87,48430.8911,48430.8911,48665.09,48880,48552,48636.87,6303.851,11685.8466,47552.71338,48134.9469,-18.72917409,488.005294,506.7344681,-0.152142075,0.697586511,NaN,0.849728586,63.99712739,70.09850844,NaN,NaN
1640109600,48636.87,48671,48411.76,48440.47,48432.25951,48432.25951,48636.87,48671,48411.76,48440.47,4317.754,11516.9854,47587.52736,48162.72173,-45.63286333,449.6933889,495.3262522,-0.185948286,0.603927281,NaN,0.789875566,59.24161775,69.13836066,NaN,NaN
1640113200,48440.48,48662.75,48327,48606.89,48457.20672,48457.20672,48440.48,48662.75,48327,48606.89,6130.921,11451.47135,47627.50237,48203.10066,-53.99868371,427.8278976,481.8265813,-0.178168592,0.549833602,NaN,0.728002194,61.82988307,68.344628,NaN,NaN
1640116800,48606.89,48790,48453.55,48593.76,48476.71433,48476.71433,48606.89,48790,48453.55,48593.76,6383.44,11327.58905,47665.39483,48238.61515,-61.64216452,404.7738756,466.4160402,-0.170755374,0.49425902,NaN,0.665014394,61.49806715,67.59547167,NaN,NaN
1640120400,48589.82,49181.67,48517.83,49074.93,48562.17371,48562.17371,48589.82,49181.67,48517.83,49074.93,9894.026,11407.1297,47720.67072,48314.64377,-36.7466468,420.4827317,457.2293785,-0.091812964,0.528246693,NaN,0.620059657,68.22737486,67.30490026,NaN,NaN
1640124000,49074.94,49280,48924.19,49274.08,48663.87461,48663.87461,49074.94,49280,48924.19,49274.08,7135.82,11505.4094,47781.58873,48401.86525,-10.67548386,443.8850236,454.5605075,-0.01634093,0.579013281,NaN,0.595354211,70.52367005,67.20462376,NaN,NaN
1640127600,49272.77,49274.09,48826.01,48875.15,48694.05681,48694.05681,49272.77,49274.09,48826.01,48875.15,7565.645,10767.38015,47824.47348,48444.89113,-23.37787952,425.3381581,448.7160376,-0.036833856,0.53362944,NaN,0.570463296,61.01135251,66.40870587,NaN,NaN
1640131200,48875.88,48965,48610,48633.9,48685.46298,48685.46298,48875.88,48965,48610,48633.9,8042.691,9729.47475,47856.2157,48462.07376,-49.60085782,386.7149653,436.3158232,-0.092310477,0.443622965,NaN,0.535933441,56.0847082,65.21805027,NaN,NaN
1640134800,48633.91,48820.66,48571.37,48801.66,48702.06255,48702.06255,48633.91,48820.66,48571.37,48801.66,5840.007,9304.74015,47893.29195,48492.94523,-56.70851045,365.4301851,422.1386955,-0.104910578,0.394741803,NaN,0.499652381,58.5888756,64.06481134,NaN,NaN
1640138400,48801.66,49599,48712,49323.42,48790.8279,48790.8279,48801.66,49599,48712,49323.42,17587.714,9818.15865,47949.3754,48568.44294,-28.74174924,386.211509,414.9532582,-0.038540394,0.442366079,NaN,0.480906472,65.22971377,63.6295088,NaN,NaN
1640142000,49323.42,49451.64,49115.01,49236.8,48854.5382,48854.5382,49323.42,49451.64,49115.01,49236.8,7141.994,9804.8895,47999.86264,48629.20267,-19.01697081,391.1820447,410.1990155,-0.016921721,0.453046491,NaN,0.469968211,63.41165856,62.94752149,NaN,NaN
1640145600,49237.13,49323.04,49061,49306.46,48919.09846,48919.09846,49237.13,49323.04,49061,49306.46,7117.127,9322.3368,48051.10175,48690.77152,-11.21893473,396.1753471,407.3942819,-0.000951935,0.46352703,NaN,0.464478964,64.27403239,62.83817609,NaN,NaN
1640149200,49306.47,49324.44,48908,48961.42,48925.14439,48925.14439,49306.47,49324.44,48908,48961.42,7791.169,9260.22055,48086.80051,48715.37593,-31.47694431,368.0481015,399.5250458,-0.049130404,0.398839789,NaN,0.447970193,57.09565092,62.54959131,NaN,NaN
1640152800,48961.72,49220.82,48915,49047.51,48942.6252,48942.6252,48961.72,49220.82,48915,49047.51,6902.163,9333.974,48124.47539,48745.56993,-40.67252972,348.6843836,389.3569133,-0.06966995,0.355179927,NaN,0.424849877,58.34567683,62.09710065,NaN,NaN
1640156400,49047.5,49289.6,49042.35,49175.75,48975.92874,48975.92874,49047.5,49289.6,49042.35,49175.75,5519.666,9202.67645,48165.70184,48784.67721,-39.66973874,339.7697399,379.4394787,-0.065797147,0.335927946,NaN,0.401725093,60.20560057,61.8262773,NaN,NaN
1640160000,49175.75,49522.28,49090,49238.61,49013.45463,49013.45463,49175.75,49522.28,49090,49238.61,10262.411,8479.099,48207.77667,48825.94383,-36.40935448,333.9277856,370.33714,-0.057716242,0.323875467,NaN,0.381591709,61.12197879,61.96058881,NaN,NaN
1640163600,49238.61,49307.76,48830,48924.99,49000.81683,49000.81683,49238.61,49307.76,48830,48924.99,10779.846,8449.8281,48235.90269,48834.94803,-55.847959,300.5271913,356.3751503,-0.101764807,0.249474531,NaN,0.351239337,54.39216282,61.42932307,NaN,NaN
1640167200,48924.99,49145.36,48850.3,49071.22,49010.87442,49010.87442,48924.99,49145.36,48850.3,49071.22,7082.961,8275.6803,48268.66023,48856.4273,-59.02100467,282.5988944,341.6198991,-0.106251168,0.211319126,NaN,0.317570295,56.78158052,61.09243117,NaN,NaN
1640170800,49071.21,49229.75,48888,48979.4,49006.37808,49006.37808,49071.21,49229.75,48888,48979.4,6418.072,7866.502,48296.53238,48867.60663,-66.89005094,258.0073354,324.8973864,-0.118922553,0.158488667,NaN,0.27741122,54.83879009,60.13610369,NaN,NaN
1640174400,48979.41,49120,48507,48576.34,48944.94407,48944.94407,48979.41,49120,48507,48576.34,15805.354,8201.1316,48307.50522,48841.12785,-97.00010472,203.6472555,300.6473602,-0.181038265,0.038530666,NaN,0.219568931,47.20373861,58.4703943,NaN,NaN
1640178000,48576.35,48780,48420.02,48558.33,48889.71349,48889.71349,48576.35,48780,48420.02,48558.33,13206.002,8546.23915,48317.34149,48815.41895,-114.677898,157.2999876,271.9778857,-0.21256817,-0.061670247,NaN,0.150897923,46.88959424,57.46169728,NaN,NaN
1640181600,48561.67,48930,48520.87,48787.37,48875.09299,48875.09299,48561.67,48930,48520.87,48787.37,11496.557,8905.1793,48335.77398,48812.86905,-107.6091643,137.4664304,245.0755946,-0.186306125,-0.100092638,NaN,0.086213487,51.32600901,57.12179019,NaN,NaN
1640185200,48789.33,48900,48611.98,48858.42,48872.71113,48872.71113,48789.33,48900,48611.98,48858.42,7707.535,8984.01,48356.2699,48817.01004,-95.23763107,126.0285558,221.2661869,-0.187739352,-0.168880482,NaN,0.01885887,52.64740722,56.6973996,NaN,NaN
1640188800,48858.42,49250,48746.87,48982.94,48888.45811,48888.45811,48858.42,49250,48746.87,48982.94,11901.068,9259.8914,48380.8452,48832.09459,-76.56154583,125.5642546,202.1258004,-0.133788239,-0.171077629,NaN,-0.03728939,54.95542407,55.96352176,NaN,NaN
1640192400,48982.93,49088.78,48671.84,48695.07,48860.83124,48860.83124,48982.93,49088.78,48671.84,48695.07,7928.134,9161.5968,48393.16774,48819.63781,-81.0561879,100.8055655,181.8617534,-0.186348198,-0.292879414,NaN,-0.106531217,49.00830209,54.93471058,NaN,NaN
1640196000,48695.07,48831.37,48516.71,48573.83,48819.83106,48819.83106,48695.07,48831.37,48516.71,48573.83,7063.858,9157.9987,48400.25254,48797.29164,-89.01949562,70.5873839,159.6068795,-0.204007888,-0.384374231,NaN,-0.180366343,46.71537459,53.68052074,NaN,NaN
1640199600,48573.83,48940,48500.15,48911.21,48832.8852,48832.8852,48573.83,48940,48500.15,48911.21,7377.909,9148.6119,48420.29008,48807.64786,-69.2684956,73.02126002,142.2897556,-0.168525362,-0.41470807,NaN,-0.246182708,53.267706,53.4070961,NaN,NaN
1640203200,48911.21,49125.19,48844,48940.8,48848.3016,48848.3016,48911.21,49125.19,48844,48940.8,6570.483,9075.0015,48440.70224,48819.7526,-52.6666463,76.45644775,129.123094,-0.180679027,-0.494780964,NaN,-0.314101937,53.80425114,53.08270855,NaN,NaN
1640206800,48942.42,49121.96,48825.27,49019.91,48872.81708,48872.81708,48942.42,49121.96,48825.27,49019.91,6852.523,9125.6273,48463.41627,48837.94872,-35.62863138,84.58730483,120.2159362,-0.244976648,-0.641905647,NaN,-0.396928999,55.28246781,52.73105621,NaN,NaN
1640210400,49019.9,49052.83,48760.12,48950.83,48883.96179,48883.96179,49019.9,49052.83,48760.12,48950.83,4596.582,8476.0707,48482.53053,48848.21066,-28.58633193,84.48302129,113.0693532,-0.299389195,-0.794554151,NaN,-0.495164956,53.66753896,52.19859623,NaN,NaN
1640214000,48951.42,48960,48514.22,48569.69,48839.06582,48839.06582,48951.42,48960,48514.22,48569.69,7471.863,8492.56415,48485.94855,48822.8906,-48.02810842,53.0342177,101.0623261,-0.373629384,-0.989791446,NaN,-0.616162062,45.73002826,51.57987233,NaN,NaN
1640217600,48569.69,48650,48020,48275.78,48758.59641,48758.59641,48569.69,48650,48020,48275.78,16748.677,8974.14165,48477.70665,48773.15327,-77.37413997,4.344651156,81.71879112,-0.280570205,-1,NaN,-0.719429795,40.72765016,50.43316302,NaN,NaN
1640221200,48275.79,48458.28,48061,48437.64,48712.7455,48712.7455,48275.79,48458.28,48061,48437.64,7742.349,8971.70065,48476.1354,48742.65206,-82.1270713,-20.940048,61.1870233,-0.195771796,-1,NaN,-0.804228204,44.3387372,49.68315924,NaN,NaN
1640224800,48437.64,48721.81,48302.17,48338.85,48659.33186,48659.33186,48437.64,48721.81,48302.17,48338.85,9242.671,9088.72605,48470.75166,48705.94279,-87.66325721,-48.39204822,39.271209,-0.129393883,-1,NaN,-0.870606117,42.63157297,49.35657598,NaN,NaN
1640228400,48339.05,48542.79,48181.24,48509.3,48637.89873,48637.89873,48339.05,48542.79,48181.24,48509.3,6551.895,9140.3375,48472.26336,48688.06617,-76.01808581,-55.75139827,20.26668754,-0.078729761,-1,NaN,-0.921270239,46.46179945,49.32601921,NaN,NaN
1640232000,48509.29,48567.79,48336.44,48353.17,48597.2232,48597.2232,48509.29,48567.79,48336.44,48353.17,3870.151,8820.7245,48467.59303,48657.62106,-74.88274368,-73.33674206,1.546001623,-0.041746211,-1,NaN,-0.958253789,43.5908789,48.77350992,NaN,NaN
1640235600,48353.18,48557.76,48233,48374.46,48565.39989,48565.39989,48353.18,48557.76,48233,48374.46,5028.374,8533.1509,48463.94076,48631.87915,-68.90107261,-84.58033913,-15.67926653,-0.017769149,-1,NaN,-0.982230851,44.09813286,48.16284746,NaN,NaN
1640239200,48374.45,48486.25,48243.67,48447.8,48548.5999,48548.5999,48374.45,48486.25,48243.67,48447.8,5522.176,8455.11165,48463.30779,48615.14468,-56.71663664,-86.57506232,-29.85842569,-0.002617428,-0.996997814,NaN,-0.994380386,45.90281495,47.51623252,NaN,NaN
1640242800,48447.81,48491.95,48034.03,48118,48487.08563,48487.08563,48447.81,48491.95,48034.03,48118,8909.647,8579.6904,48449.76631,48569.94971,-66.88134037,-113.4601011,-46.57876078,-0.000760579,-1,NaN,-0.999239421,39.6966578,46.85111508,NaN,NaN
1640246400,48118.01,48350,48067.57,48337.09,48465.65768,48465.65768,48118.01,48350,48067.57,48337.09,7115.78,8145.2117,48445.34763,48548.78064,-55.33988773,-115.7536204,-60.41373271,0.001010621,-0.998152966,NaN,-0.999163586,45.0150892,46.72966612,NaN,NaN
1640250000,48335.25,48425.82,48131.02,48361.69,48450.80516,48450.80516,48335.25,48425.82,48131.02,48361.69,5656.66,7767.7446,48442.06694,48531.7724,-43.08422545,-114.2690145,-71.18478908,0.010621098,-0.985812811,NaN,-0.996433909,45.59528682,46.18163618,NaN,NaN
1640253600,48361.68,48448,48200.66,48413.32,48445.45013,48445.45013,48361.68,48448,48200.66,48413.32,4953.783,7440.6059,48440.93961,48521.004,-29.20018336,-107.6850183,-78.48483492,0.02950903,-0.959184888,NaN,-0.988693918,46.86260132,45.68580405,NaN,NaN
1640257200,48414.6,48537.76,48210,48344.91,48431.08726,48431.08726,48414.6,48537.76,48210,48344.91,7629.34,7436.69615,48437.17374,48504.99546,-22.61744802,-106.7566449,-84.13919692,0.029817534,-0.950258022,NaN,-0.980075556,45.35503799,44.97670192,NaN,NaN
